"","CommonName","Year","TotalReportedCatch","TotalTACC","ExportCountry","TotalExportWeight","TotalTotalPrice","TotalAvgUnitPrice"
"1755","Lobsters","2021",4166205,4143086,"Hong Kong",2367,303823,128.360963244613
"1756","Lobsters","2021",4166205,4143086,"Japan",674,8064,11.96
"1757","Lobsters","2021",4166205,4143086,"Papua New Guinea",240,1879,7.83
"1758","Lobsters","2021",4166205,4143086,"Singapore",642,39184,61.0302803738318
"1759","Lobsters","2021",4166205,4143086,"Tonga",175,3260,18.6274285714286
"1760","Lobsters","2021",4166205,4143086,"United States",3000,162160,54.05
"1761","Lobsters","2022",3890685,4202686,"Australia",9795,701840,71.6512710566616
"1762","Lobsters","2022",3890685,4202686,"Canada",168,15165,90.27
"1763","Lobsters","2022",3890685,4202686,"China",2729376,375430928,137.553746310512
"1764","Lobsters","2022",3890685,4202686,"Cook Islands",120,5641,47.01
"1765","Lobsters","2022",3890685,4202686,"Fiji",60,652,10.87
"1766","Lobsters","2022",3890685,4202686,"French Polynesia",180,13110,72.83
"1767","Lobsters","2022",3890685,4202686,"Papua New Guinea",18,314,17.44
"1768","Lobsters","2022",3890685,4202686,"Samoa",30,326,10.87
"1769","Lobsters","2022",3890685,4202686,"Singapore",30,2884,96.13
"1770","Lobsters","2022",3890685,4202686,"United States",1141,109137,95.6501051709027
"1771","Lobsters","2022",3890685,4202686,"Vanuatu",24,274,11.42
"1772","Lobsters",NA,0,NA,NA,NA,NA,NA
"1773","Maomao","2018",3781,NA,NA,NA,NA,NA
"1774","Maomao","2019",3224,NA,NA,NA,NA,NA
"1775","Maomao","2020",5738,NA,NA,NA,NA,NA
"1776","Maomao","2021",3287,NA,NA,NA,NA,NA
"1777","Maomao","2022",7046,NA,NA,NA,NA,NA
"1778","Maomao",NA,0,NA,NA,NA,NA,NA
"1779","Moki Fish","2018",619783,640906,"Hong Kong",80,1194,14.93
"1780","Moki Fish","2018",619783,640906,"United States",1143,11419,9.99393700787402
"1781","Moki Fish","2019",543325,640906,"Australia",486,4387,9.02944444444444
"1782","Moki Fish","2019",543325,640906,"Hong Kong",160,3284,20.53
"1783","Moki Fish","2019",543325,640906,"United States",10,38,3.8
"1784","Moki Fish","2019",543325,640906,"Vanuatu",2,68,34
"1785","Moki Fish","2020",552826,640906,"Australia",135,999,7.4
"1786","Moki Fish","2020",552826,640906,"Hong Kong",136,2347,17.26
"1787","Moki Fish","2021",452573,656906,"Australia",1016,8731,8.59783464566929
"1788","Moki Fish","2021",452573,656906,"Hong Kong",164,3200,19.51
"1789","Moki Fish","2021",452573,656906,"United States",272,6821,25.08
"1790","Moki Fish","2022",510530,656906,NA,NA,NA,NA
"1791","Moki Fish",NA,0,NA,NA,NA,NA,NA
"1792","Mudfish",NA,0,NA,NA,NA,NA,NA
"1793","Mullet Fish","2018",845132,1073601,"Australia",31,150,4.84
"1794","Mullet Fish","2018",845132,1073601,"Canada",830,11495,13.85
"1795","Mullet Fish","2018",845132,1073601,"Hong Kong",10,93,9.3
"1796","Mullet Fish","2018",845132,1073601,"Singapore",10,86,8.6
"1797","Mullet Fish","2018",845132,1073601,"Switzerland",6,71,11.83
"1798","Mullet Fish","2018",845132,1073601,"United States",7951,73453,9.24
"1799","Mullet Fish","2019",891276,1073601,"Canada",481,6807,14.15
"1800","Mullet Fish","2019",891276,1073601,"United States",8319,76577,9.21
"1801","Mullet Fish","2020",848976,1073601,"Australia",48,267,5.56
"1802","Mullet Fish","2020",848976,1073601,"Canada",244,3213,13.17
"1803","Mullet Fish","2020",848976,1073601,"Switzerland",7,70,10
"1804","Mullet Fish","2020",848976,1073601,"United States",5611,57749,10.29
"1805","Mullet Fish","2021",858281,1074601,"Australia",48,180,3.75
"1806","Mullet Fish","2021",858281,1074601,"Canada",12,128,10.67
"1807","Mullet Fish","2021",858281,1074601,"United States",2774,27046,9.75
"1808","Mullet Fish","2022",970652,1061601,"Canada",67,684,10.21
"1809","Mullet Fish","2022",970652,1061601,"Switzerland",9,99,11
"1810","Mullet Fish","2022",970652,1061601,"United States",3927,53970,13.74
"1811","Mullet Fish",NA,0,NA,NA,NA,NA,NA
"1812","Mussels","2018",156057,NA,"American Samoa",8376,73570,8.7843553008596
"1813","Mussels","2018",156057,NA,"Australia",2293546,18408718,8.02696524508338
"1814","Mussels","2018",156057,NA,"Austria",20720,172983,8.35
"1815","Mussels","2018",156057,NA,"Barbados",1084,10232,9.43881918819188
"1816","Mussels","2018",156057,NA,"Belgium",465566,3805191,8.17361147506476
"1817","Mussels","2018",156057,NA,"Brunei",11964,103013,8.61
"1818","Mussels","2018",156057,NA,"Canada",896155,7562331,8.4381680289682
"1819","Mussels","2018",156057,NA,"China",5391368,39510638,7.33124985161465
"1820","Mussels","2018",156057,NA,"Colombia",19759,152801,7.73
"1821","Mussels","2018",156057,NA,"Cook Islands",9691,91682,9.46256217108658
"1822","Mussels","2018",156057,NA,"Cyprus",106863,847127,7.92821631434641
"1823","Mussels","2018",156057,NA,"Denmark",105667,1046684,9.90826530515677
"1824","Mussels","2018",156057,NA,"Dominican Republic",232708,1842782,7.91940088007288
"1825","Mussels","2018",156057,NA,"Estonia",54180,497996,9.18853820598007
"1826","Mussels","2018",156057,NA,"Fiji",20202,183584,9.08826155826156
"1827","Mussels","2018",156057,NA,"France",309289,2727680,8.817959060943
"1828","Mussels","2018",156057,NA,"French Polynesia",127443,672175,5.27364366814968
"1829","Mussels","2018",156057,NA,"Germany",576599,10479647,18.1765027514789
"1830","Mussels","2018",156057,NA,"Greece",66696,526574,7.8973641597697
"1831","Mussels","2018",156057,NA,"Guam",42896,372876,8.69415376725103
"1832","Mussels","2018",156057,NA,"Hong Kong",1222685,10058359,8.22403393351517
"1833","Mussels","2018",156057,NA,"Hungary",653,63521,97.28
"1834","Mussels","2018",156057,NA,"India",1469,70037,47.6762287270252
"1835","Mussels","2018",156057,NA,"Indonesia",28396,264896,9.32735878292717
"1836","Mussels","2018",156057,NA,"Israel",72179,673443,9.33466105099821
"1837","Mussels","2018",156057,NA,"Italy",177663,1489871,8.38672481045575
"1838","Mussels","2018",156057,NA,"Jamaica",14532,119561,8.23
"1839","Mussels","2018",156057,NA,"Japan",527613,5166714,9.79349322325265
"1840","Mussels","2018",156057,NA,"Jordan",8990,79747,8.87
"1841","Mussels","2018",156057,NA,"Kuwait",86062,724006,8.41034951546559
"1842","Mussels","2018",156057,NA,"Lebanon",28408,277771,9.77871303858068
"1843","Mussels","2018",156057,NA,"Lithuania",1500,11062,7.37
"1844","Mussels","2018",156057,NA,"Luxembourg",139,13202,94.98
"1845","Mussels","2018",156057,NA,"Macau",9223,1413650,153.278359535943
"1846","Mussels","2018",156057,NA,"Malaysia",337852,2898131,8.57463895433504
"1847","Mussels","2018",156057,NA,"Malta",22140,195641,8.83834146341463
"1848","Mussels","2018",156057,NA,"Marshall Islands",120,953,7.94
"1849","Mussels","2018",156057,NA,"Mauritius",26729,225552,8.44168281641663
"1850","Mussels","2018",156057,NA,"Mexico",162786,1299485,7.98498028085953
"1851","Mussels","2018",156057,NA,"Micronesia",520,4010,7.71
"1852","Mussels","2018",156057,NA,"Myanmar",4500,36224,8.05
"1853","Mussels","2018",156057,NA,"Netherlands",364164,3133577,8.60727792972397
"1854","Mussels","2018",156057,NA,"New Caledonia",60967,408352,6.69832975216101
"1855","Mussels","2018",156057,NA,"Niue",592,5907,9.97756756756757
"1856","Mussels","2018",156057,NA,"Norfolk Island",970,8744,9.01292783505155
"1857","Mussels","2018",156057,NA,"Northern Mariana Islands",21308,190810,8.95132156936362
"1858","Mussels","2018",156057,NA,"Palau",811,6504,8.0209617755857
"1859","Mussels","2018",156057,NA,"Panama",9871,81820,8.29
"1860","Mussels","2018",156057,NA,"Papua New Guinea",12369,110480,8.92760853747271
"1861","Mussels","2018",156057,NA,"Philippines",138946,1153323,8.30150115872353
"1862","Mussels","2018",156057,NA,"Poland",19370,179810,9.2859679917398
"1863","Mussels","2018",156057,NA,"Portugal",556854,4831475,8.67559403362461
"1864","Mussels","2018",156057,NA,"Qatar",17328,158026,9.12
"1865","Mussels","2018",156057,NA,"Russia",756063,6324373,8.36446428406098
"1866","Mussels","2018",156057,NA,"Réunion",1092,9757,8.93615384615384
"1867","Mussels","2018",156057,NA,"Samoa",10737,99729,9.28890751606594
"1868","Mussels","2018",156057,NA,"Saudi Arabia",145514,1265415,8.69957571092816
"1869","Mussels","2018",156057,NA,"Serbia",210,13333,63.49
"1870","Mussels","2018",156057,NA,"Singapore",401069,3394805,8.467150515248
"1871","Mussels","2018",156057,NA,"Solomon Islands",1404,13982,9.96051282051282
"1872","Mussels","2018",156057,NA,"South Africa",2085,121695,58.37
"1873","Mussels","2018",156057,NA,"South Korea",978221,14914125,15.2449789055847
"1874","Mussels","2018",156057,NA,"Spain",664035,6234012,9.38582113894599
"1875","Mussels","2018",156057,NA,"Sweden",87882,731098,8.31612275551307
"1876","Mussels","2018",156057,NA,"Switzerland",40658,707211,17.3975630872153
"1877","Mussels","2018",156057,NA,"Taiwan",600686,5065957,8.4317073479322
"1878","Mussels","2018",156057,NA,"Thailand",2901421,23329517,8.04327391647059
"1879","Mussels","2018",156057,NA,"Tonga",11342,111260,9.81131987303826
"1880","Mussels","2018",156057,NA,"Tuvalu",480,4752,9.9
"1881","Mussels","2018",156057,NA,"Ukraine",14020,118702,8.46989728958631
"1882","Mussels","2018",156057,NA,"United Arab Emirates",515793,4242985,8.22466545687902
"1883","Mussels","2018",156057,NA,"United Kingdom",426179,5896173,13.8321300908773
"1884","Mussels","2018",156057,NA,"United States",6672475,74392551,11.1517032285621
"1885","Mussels","2018",156057,NA,"Vanuatu",3130,27417,8.76114376996805
"1886","Mussels","2018",156057,NA,"Vietnam",116818,938919,8.03559742505436
"1887","Mussels","2018",156057,NA,"Wallis & Futuna",1035,7982,7.71246376811594
"1888","Mussels","2019",139592,NA,"American Samoa",5744,49201,8.56775069637883
"1889","Mussels","2019",139592,NA,"Australia",2393697,18532593,7.7421230840829
"1890","Mussels","2019",139592,NA,"Austria",30456,283206,9.29964539007092
"1891","Mussels","2019",139592,NA,"Bahrain",9600,99019,10.31
"1892","Mussels","2019",139592,NA,"Barbados",542,5146,9.49
"1893","Mussels","2019",139592,NA,"Belarus",9480,88111,9.29
"1894","Mussels","2019",139592,NA,"Belgium",490366,4836405,9.86502167768565
"1895","Mussels","2019",139592,NA,"Brunei",16135,161790,10.0244815618221
"1896","Mussels","2019",139592,NA,"Canada",1169762,11202883,9.57626547964458
"1897","Mussels","2019",139592,NA,"China",4809132,37553736,7.81080830178918
"1898","Mussels","2019",139592,NA,"Colombia",48347,463718,9.58738267110679
"1899","Mussels","2019",139592,NA,"Cook Islands",9444,99775,10.5631469716222
"1900","Mussels","2019",139592,NA,"Costa Rica",43200,438836,10.16
"1901","Mussels","2019",139592,NA,"Cyprus",72904,670242,9.1956437232525
"1902","Mussels","2019",139592,NA,"Czech Republic",21400,179844,8.4
"1903","Mussels","2019",139592,NA,"Denmark",348123,3449355,9.908055687214
"1904","Mussels","2019",139592,NA,"Dominican Republic",270468,2686857,9.93594687726459
"1905","Mussels","2019",139592,NA,"Estonia",42000,467518,11.13
"1906","Mussels","2019",139592,NA,"Fiji",14006,139922,9.98724618020848
"1907","Mussels","2019",139592,NA,"France",488964,5240993,10.7145655303867
"1908","Mussels","2019",139592,NA,"French Polynesia",91603,566940,6.18855692499154
"1909","Mussels","2019",139592,NA,"Germany",577104,9418781,16.3227748551388
"1910","Mussels","2019",139592,NA,"Greece",9048,83843,9.27
"1911","Mussels","2019",139592,NA,"Guam",114180,1111258,9.73224172359433
"1912","Mussels","2019",139592,NA,"Hong Kong",1138672,10528173,9.2437161799008
"1913","Mussels","2019",139592,NA,"Hungary",1523,194261,127.55
"1914","Mussels","2019",139592,NA,"India",10442,119069,11.4071193257997
"1915","Mussels","2019",139592,NA,"Indonesia",30752,333893,10.8527809573361
"1916","Mussels","2019",139592,NA,"Ireland",15,31050,2070
"1917","Mussels","2019",139592,NA,"Israel",40868,470877,11.5198874424978
"1918","Mussels","2019",139592,NA,"Italy",122124,1191182,9.75518849693754
"1919","Mussels","2019",139592,NA,"Jamaica",31224,338022,10.83
"1920","Mussels","2019",139592,NA,"Japan",665186,7396801,11.1171887562276
"1921","Mussels","2019",139592,NA,"Jordan",9000,93176,10.35
"1922","Mussels","2019",139592,NA,"Kiribati",50,614,12.28
"1923","Mussels","2019",139592,NA,"Kuwait",96600,948921,9.8260248447205
"1924","Mussels","2019",139592,NA,"Lebanon",28956,257874,8.90845006216328
"1925","Mussels","2019",139592,NA,"Luxembourg",140,13735,98.11
"1926","Mussels","2019",139592,NA,"Macau",120,901,7.51
"1927","Mussels","2019",139592,NA,"Malaysia",403893,3888209,9.62496435937241
"1928","Mussels","2019",139592,NA,"Malta",10212,107041,10.4796004700353
"1929","Mussels","2019",139592,NA,"Marshall Islands",480,4259,8.8725
"1930","Mussels","2019",139592,NA,"Mauritius",35834,355809,9.93011832338003
"1931","Mussels","2019",139592,NA,"Mexico",334891,3189017,9.52559758249699
"1932","Mussels","2019",139592,NA,"Micronesia",460,4469,9.72
"1933","Mussels","2019",139592,NA,"Myanmar",4966,57362,11.55
"1934","Mussels","2019",139592,NA,"Netherlands",348192,3407119,9.78470005054683
"1935","Mussels","2019",139592,NA,"New Caledonia",74370,416383,5.59912141992739
"1936","Mussels","2019",139592,NA,"Niue",84,1534,18.26
"1937","Mussels","2019",139592,NA,"Norfolk Island",667,7079,10.617736131934
"1938","Mussels","2019",139592,NA,"Northern Mariana Islands",22893,210602,9.19779452234307
"1939","Mussels","2019",139592,NA,"Palau",632,4077,6.45164556962025
"1940","Mussels","2019",139592,NA,"Panama",9969,84512,8.48
"1941","Mussels","2019",139592,NA,"Papua New Guinea",6216,65425,10.5240604890605
"1942","Mussels","2019",139592,NA,"Philippines",153584,1445754,9.41667178872799
"1943","Mussels","2019",139592,NA,"Poland",12061,169213,14.0269911284305
"1944","Mussels","2019",139592,NA,"Portugal",588923,5698032,9.67382279177414
"1945","Mussels","2019",139592,NA,"Qatar",30144,313829,10.41
"1946","Mussels","2019",139592,NA,"Romania",5996,50887,8.48905937291528
"1947","Mussels","2019",139592,NA,"Russia",810299,7862935,9.70224260427324
"1948","Mussels","2019",139592,NA,"Réunion",2112,19839,9.39
"1949","Mussels","2019",139592,NA,"Samoa",11830,119407,10.0957328825021
"1950","Mussels","2019",139592,NA,"Saudi Arabia",119244,1214326,10.1860430713495
"1951","Mussels","2019",139592,NA,"Serbia",200,12076,60.38
"1952","Mussels","2019",139592,NA,"Singapore",351428,3514398,9.99928992567468
"1953","Mussels","2019",139592,NA,"Solomon Islands",1286,14366,11.1700777604977
"1954","Mussels","2019",139592,NA,"South Africa",1523,85535,56.1590019697965
"1955","Mussels","2019",139592,NA,"South Korea",1469677,22634785,15.4020346851723
"1956","Mussels","2019",139592,NA,"Spain",1250158,13230909,10.5844906163861
"1957","Mussels","2019",139592,NA,"Sweden",125125,1260587,10.0783388611389
"1958","Mussels","2019",139592,NA,"Switzerland",48950,779636,15.9311464759959
"1959","Mussels","2019",139592,NA,"Taiwan",762452,7051136,9.24821731728686
"1960","Mussels","2019",139592,NA,"Thailand",2420566,22412983,9.26084418272421
"1961","Mussels","2019",139592,NA,"Tonga",7595,80297,10.5731178406847
"1962","Mussels","2019",139592,NA,"Turkey",1000,36525,36.53
"1963","Mussels","2019",139592,NA,"Tuvalu",300,3235,10.78
"1964","Mussels","2019",139592,NA,"Ukraine",7082,62149,8.77458627506354
"1965","Mussels","2019",139592,NA,"United Arab Emirates",812092,7931595,9.76910630815228
"1966","Mussels","2019",139592,NA,"United Kingdom",583671,8634309,14.7943456844695
"1967","Mussels","2019",139592,NA,"United States",8535120,95027026,11.1327338080777
"1968","Mussels","2019",139592,NA,"Uruguay",2797,20070,7.1751698248123
"1969","Mussels","2019",139592,NA,"Vanuatu",2884,27142,9.41117891816921
"1970","Mussels","2019",139592,NA,"Vietnam",214418,2072641,9.66335097799625
"1971","Mussels","2019",139592,NA,"Wallis & Futuna",1728,15228,8.81388888888889
"1972","Mussels","2020",94234,NA,"American Samoa",14110,130792,9.26883061658398
"1973","Mussels","2020",94234,NA,"Australia",2275155,18067047,7.9422303095833
"1974","Mussels","2020",94234,NA,"Austria",30840,295018,9.56525291828794
"1975","Mussels","2020",94234,NA,"Bahrain",22032,256676,11.65
"1976","Mussels","2020",94234,NA,"Belarus",6000,50719,8.45
"1977","Mussels","2020",94234,NA,"Belgium",324838,3452069,10.6290069511572
"1978","Mussels","2020",94234,NA,"Brunei",24113,245326,10.1778364367768
"1979","Mussels","2020",94234,NA,"Canada",1084281,10726477,9.89473788621216
"1980","Mussels","2020",94234,NA,"China",8398161,59086321,7.0367593810121
"1981","Mussels","2020",94234,NA,"Colombia",29288,280521,9.57920035509424
"1982","Mussels","2020",94234,NA,"Cook Islands",3452,29677,8.59969293163383
"1983","Mussels","2020",94234,NA,"Cyprus",65749,629800,9.57696953565834
"1984","Mussels","2020",94234,NA,"Czech Republic",19200,190454,9.92
"1985","Mussels","2020",94234,NA,"Denmark",159854,1773504,11.0967378983322
"1986","Mussels","2020",94234,NA,"Dominican Republic",21457,215284,10.03
"1987","Mussels","2020",94234,NA,"Fiji",9861,95340,9.66920697698002
"1988","Mussels","2020",94234,NA,"France",410055,4256368,10.3789512138616
"1989","Mussels","2020",94234,NA,"French Polynesia",111778,675365,6.04215802751883
"1990","Mussels","2020",94234,NA,"Germany",665064,11673309,17.5547468213585
"1991","Mussels","2020",94234,NA,"Greece",40056,336820,8.41006590772918
"1992","Mussels","2020",94234,NA,"Guam",100950,1069009,10.5866313026251
"1993","Mussels","2020",94234,NA,"Honduras",8709,89965,10.33
"1994","Mussels","2020",94234,NA,"Hong Kong",918311,8485670,9.24043293611859
"1995","Mussels","2020",94234,NA,"Hungary",1600,138790,86.74
"1996","Mussels","2020",94234,NA,"India",28956,321571,11.1045987014781
"1997","Mussels","2020",94234,NA,"Indonesia",9048,99642,11.01
"1998","Mussels","2020",94234,NA,"Israel",90960,877839,9.65
"1999","Mussels","2020",94234,NA,"Italy",74993,758641,10.119209792914
"2000","Mussels","2020",94234,NA,"Jamaica",8419,83565,9.93
"2001","Mussels","2020",94234,NA,"Japan",489044,5826053,11.911411181816
"2002","Mussels","2020",94234,NA,"Kiribati",216,2284,10.5733333333333
"2003","Mussels","2020",94234,NA,"Kuwait",118128,1222084,10.3443820262766
