"","CommonName","Year","ExportCountry","TotalExportWeight","TotalTotalPrice","TotalAvgUnitPrice"
"1718","Lobsters","2021","Australia",870,58221,66.92
"1719","Lobsters","2021","China",2514006,329727401,131.152991094691
"1720","Lobsters","2021","Cook Islands",40,1881,47.03
"1721","Lobsters","2021","Fiji",216,2146,9.94
"1722","Lobsters","2021","Hong Kong",2367,303823,128.360963244613
"1723","Lobsters","2021","Japan",674,8064,11.96
"1724","Lobsters","2021","Papua New Guinea",240,1879,7.83
"1725","Lobsters","2021","Singapore",642,39184,61.0302803738318
"1726","Lobsters","2021","Tonga",175,3260,18.6274285714286
"1727","Lobsters","2021","United States",3000,162160,54.05
"1728","Lobsters","2022","Australia",9795,701840,71.6512710566616
"1729","Lobsters","2022","Canada",168,15165,90.27
"1730","Lobsters","2022","China",2729376,375430928,137.553746310512
"1731","Lobsters","2022","Cook Islands",120,5641,47.01
"1732","Lobsters","2022","Fiji",60,652,10.87
"1733","Lobsters","2022","French Polynesia",180,13110,72.83
"1734","Lobsters","2022","Papua New Guinea",18,314,17.44
"1735","Lobsters","2022","Samoa",30,326,10.87
"1736","Lobsters","2022","Singapore",30,2884,96.13
"1737","Lobsters","2022","United States",1141,109137,95.6501051709027
"1738","Lobsters","2022","Vanuatu",24,274,11.42
"1739","Moki Fish","2018","Hong Kong",80,1194,14.93
"1740","Moki Fish","2018","United States",1143,11419,9.99393700787402
"1741","Moki Fish","2019","Australia",486,4387,9.02944444444444
"1742","Moki Fish","2019","Hong Kong",160,3284,20.53
"1743","Moki Fish","2019","United States",10,38,3.8
"1744","Moki Fish","2019","Vanuatu",2,68,34
"1745","Moki Fish","2020","Australia",135,999,7.4
"1746","Moki Fish","2020","Hong Kong",136,2347,17.26
"1747","Moki Fish","2021","Australia",1016,8731,8.59783464566929
"1748","Moki Fish","2021","Hong Kong",164,3200,19.51
"1749","Moki Fish","2021","United States",272,6821,25.08
"1750","Mullet Fish","2018","Australia",31,150,4.84
"1751","Mullet Fish","2018","Canada",830,11495,13.85
"1752","Mullet Fish","2018","Hong Kong",10,93,9.3
"1753","Mullet Fish","2018","Singapore",10,86,8.6
"1754","Mullet Fish","2018","Switzerland",6,71,11.83
"1755","Mullet Fish","2018","United States",7951,73453,9.24
"1756","Mullet Fish","2019","Canada",481,6807,14.15
"1757","Mullet Fish","2019","United States",8319,76577,9.21
"1758","Mullet Fish","2020","Australia",48,267,5.56
"1759","Mullet Fish","2020","Canada",244,3213,13.17
"1760","Mullet Fish","2020","Switzerland",7,70,10
"1761","Mullet Fish","2020","United States",5611,57749,10.29
"1762","Mullet Fish","2021","Australia",48,180,3.75
"1763","Mullet Fish","2021","Canada",12,128,10.67
"1764","Mullet Fish","2021","United States",2774,27046,9.75
"1765","Mullet Fish","2022","Canada",67,684,10.21
"1766","Mullet Fish","2022","Switzerland",9,99,11
"1767","Mullet Fish","2022","United States",3927,53970,13.74
"1768","Mussels","2018","American Samoa",8376,73570,8.7843553008596
"1769","Mussels","2018","Australia",2293546,18408718,8.02696524508338
"1770","Mussels","2018","Austria",20720,172983,8.35
"1771","Mussels","2018","Barbados",1084,10232,9.43881918819188
"1772","Mussels","2018","Belgium",465566,3805191,8.17361147506476
"1773","Mussels","2018","Brunei",11964,103013,8.61
"1774","Mussels","2018","Canada",896155,7562331,8.4381680289682
"1775","Mussels","2018","China",5391368,39510638,7.33124985161465
"1776","Mussels","2018","Colombia",19759,152801,7.73
"1777","Mussels","2018","Cook Islands",9691,91682,9.46256217108658
"1778","Mussels","2018","Cyprus",106863,847127,7.92821631434641
"1779","Mussels","2018","Denmark",105667,1046684,9.90826530515677
"1780","Mussels","2018","Dominican Republic",232708,1842782,7.91940088007288
"1781","Mussels","2018","Estonia",54180,497996,9.18853820598007
"1782","Mussels","2018","Fiji",20202,183584,9.08826155826156
"1783","Mussels","2018","France",309289,2727680,8.817959060943
"1784","Mussels","2018","French Polynesia",127443,672175,5.27364366814968
"1785","Mussels","2018","Germany",576599,10479647,18.1765027514789
"1786","Mussels","2018","Greece",66696,526574,7.8973641597697
"1787","Mussels","2018","Guam",42896,372876,8.69415376725103
"1788","Mussels","2018","Hong Kong",1222685,10058359,8.22403393351517
"1789","Mussels","2018","Hungary",653,63521,97.28
"1790","Mussels","2018","India",1469,70037,47.6762287270252
"1791","Mussels","2018","Indonesia",28396,264896,9.32735878292717
"1792","Mussels","2018","Israel",72179,673443,9.33466105099821
"1793","Mussels","2018","Italy",177663,1489871,8.38672481045575
"1794","Mussels","2018","Jamaica",14532,119561,8.23
"1795","Mussels","2018","Japan",527613,5166714,9.79349322325265
"1796","Mussels","2018","Jordan",8990,79747,8.87
"1797","Mussels","2018","Kuwait",86062,724006,8.41034951546559
"1798","Mussels","2018","Lebanon",28408,277771,9.77871303858068
"1799","Mussels","2018","Lithuania",1500,11062,7.37
"1800","Mussels","2018","Luxembourg",139,13202,94.98
"1801","Mussels","2018","Macau",9223,1413650,153.278359535943
"1802","Mussels","2018","Malaysia",337852,2898131,8.57463895433504
"1803","Mussels","2018","Malta",22140,195641,8.83834146341463
"1804","Mussels","2018","Marshall Islands",120,953,7.94
"1805","Mussels","2018","Mauritius",26729,225552,8.44168281641663
"1806","Mussels","2018","Mexico",162786,1299485,7.98498028085953
"1807","Mussels","2018","Micronesia",520,4010,7.71
"1808","Mussels","2018","Myanmar",4500,36224,8.05
"1809","Mussels","2018","Netherlands",364164,3133577,8.60727792972397
"1810","Mussels","2018","New Caledonia",60967,408352,6.69832975216101
"1811","Mussels","2018","Niue",592,5907,9.97756756756757
"1812","Mussels","2018","Norfolk Island",970,8744,9.01292783505155
"1813","Mussels","2018","Northern Mariana Islands",21308,190810,8.95132156936362
"1814","Mussels","2018","Palau",811,6504,8.0209617755857
"1815","Mussels","2018","Panama",9871,81820,8.29
"1816","Mussels","2018","Papua New Guinea",12369,110480,8.92760853747271
"1817","Mussels","2018","Philippines",138946,1153323,8.30150115872353
"1818","Mussels","2018","Poland",19370,179810,9.2859679917398
"1819","Mussels","2018","Portugal",556854,4831475,8.67559403362461
"1820","Mussels","2018","Qatar",17328,158026,9.12
"1821","Mussels","2018","Russia",756063,6324373,8.36446428406098
"1822","Mussels","2018","Réunion",1092,9757,8.93615384615384
"1823","Mussels","2018","Samoa",10737,99729,9.28890751606594
"1824","Mussels","2018","Saudi Arabia",145514,1265415,8.69957571092816
"1825","Mussels","2018","Serbia",210,13333,63.49
"1826","Mussels","2018","Singapore",401069,3394805,8.467150515248
"1827","Mussels","2018","Solomon Islands",1404,13982,9.96051282051282
"1828","Mussels","2018","South Africa",2085,121695,58.37
"1829","Mussels","2018","South Korea",978221,14914125,15.2449789055847
"1830","Mussels","2018","Spain",664035,6234012,9.38582113894599
"1831","Mussels","2018","Sweden",87882,731098,8.31612275551307
"1832","Mussels","2018","Switzerland",40658,707211,17.3975630872153
"1833","Mussels","2018","Taiwan",600686,5065957,8.4317073479322
"1834","Mussels","2018","Thailand",2901421,23329517,8.04327391647059
"1835","Mussels","2018","Tonga",11342,111260,9.81131987303826
"1836","Mussels","2018","Tuvalu",480,4752,9.9
"1837","Mussels","2018","Ukraine",14020,118702,8.46989728958631
"1838","Mussels","2018","United Arab Emirates",515793,4242985,8.22466545687902
"1839","Mussels","2018","United Kingdom",426179,5896173,13.8321300908773
"1840","Mussels","2018","United States",6672475,74392551,11.1517032285621
"1841","Mussels","2018","Vanuatu",3130,27417,8.76114376996805
"1842","Mussels","2018","Vietnam",116818,938919,8.03559742505436
"1843","Mussels","2018","Wallis & Futuna",1035,7982,7.71246376811594
"1844","Mussels","2019","American Samoa",5744,49201,8.56775069637883
"1845","Mussels","2019","Australia",2393697,18532593,7.7421230840829
"1846","Mussels","2019","Austria",30456,283206,9.29964539007092
"1847","Mussels","2019","Bahrain",9600,99019,10.31
"1848","Mussels","2019","Barbados",542,5146,9.49
"1849","Mussels","2019","Belarus",9480,88111,9.29
"1850","Mussels","2019","Belgium",490366,4836405,9.86502167768565
"1851","Mussels","2019","Brunei",16135,161790,10.0244815618221
"1852","Mussels","2019","Canada",1169762,11202883,9.57626547964458
"1853","Mussels","2019","China",4809132,37553736,7.81080830178918
"1854","Mussels","2019","Colombia",48347,463718,9.58738267110679
"1855","Mussels","2019","Cook Islands",9444,99775,10.5631469716222
"1856","Mussels","2019","Costa Rica",43200,438836,10.16
"1857","Mussels","2019","Cyprus",72904,670242,9.1956437232525
"1858","Mussels","2019","Czech Republic",21400,179844,8.4
"1859","Mussels","2019","Denmark",348123,3449355,9.908055687214
"1860","Mussels","2019","Dominican Republic",270468,2686857,9.93594687726459
"1861","Mussels","2019","Estonia",42000,467518,11.13
"1862","Mussels","2019","Fiji",14006,139922,9.98724618020848
"1863","Mussels","2019","France",488964,5240993,10.7145655303867
"1864","Mussels","2019","French Polynesia",91603,566940,6.18855692499154
"1865","Mussels","2019","Germany",577104,9418781,16.3227748551388
"1866","Mussels","2019","Greece",9048,83843,9.27
"1867","Mussels","2019","Guam",114180,1111258,9.73224172359433
"1868","Mussels","2019","Hong Kong",1138672,10528173,9.2437161799008
"1869","Mussels","2019","Hungary",1523,194261,127.55
"1870","Mussels","2019","India",10442,119069,11.4071193257997
"1871","Mussels","2019","Indonesia",30752,333893,10.8527809573361
"1872","Mussels","2019","Ireland",15,31050,2070
"1873","Mussels","2019","Israel",40868,470877,11.5198874424978
"1874","Mussels","2019","Italy",122124,1191182,9.75518849693754
"1875","Mussels","2019","Jamaica",31224,338022,10.83
"1876","Mussels","2019","Japan",665186,7396801,11.1171887562276
"1877","Mussels","2019","Jordan",9000,93176,10.35
"1878","Mussels","2019","Kiribati",50,614,12.28
"1879","Mussels","2019","Kuwait",96600,948921,9.8260248447205
"1880","Mussels","2019","Lebanon",28956,257874,8.90845006216328
"1881","Mussels","2019","Luxembourg",140,13735,98.11
"1882","Mussels","2019","Macau",120,901,7.51
"1883","Mussels","2019","Malaysia",403893,3888209,9.62496435937241
"1884","Mussels","2019","Malta",10212,107041,10.4796004700353
"1885","Mussels","2019","Marshall Islands",480,4259,8.8725
"1886","Mussels","2019","Mauritius",35834,355809,9.93011832338003
"1887","Mussels","2019","Mexico",334891,3189017,9.52559758249699
"1888","Mussels","2019","Micronesia",460,4469,9.72
"1889","Mussels","2019","Myanmar",4966,57362,11.55
"1890","Mussels","2019","Netherlands",348192,3407119,9.78470005054683
"1891","Mussels","2019","New Caledonia",74370,416383,5.59912141992739
"1892","Mussels","2019","Niue",84,1534,18.26
"1893","Mussels","2019","Norfolk Island",667,7079,10.617736131934
"1894","Mussels","2019","Northern Mariana Islands",22893,210602,9.19779452234307
"1895","Mussels","2019","Palau",632,4077,6.45164556962025
"1896","Mussels","2019","Panama",9969,84512,8.48
"1897","Mussels","2019","Papua New Guinea",6216,65425,10.5240604890605
"1898","Mussels","2019","Philippines",153584,1445754,9.41667178872799
"1899","Mussels","2019","Poland",12061,169213,14.0269911284305
"1900","Mussels","2019","Portugal",588923,5698032,9.67382279177414
"1901","Mussels","2019","Qatar",30144,313829,10.41
"1902","Mussels","2019","Romania",5996,50887,8.48905937291528
"1903","Mussels","2019","Russia",810299,7862935,9.70224260427324
"1904","Mussels","2019","Réunion",2112,19839,9.39
"1905","Mussels","2019","Samoa",11830,119407,10.0957328825021
"1906","Mussels","2019","Saudi Arabia",119244,1214326,10.1860430713495
"1907","Mussels","2019","Serbia",200,12076,60.38
"1908","Mussels","2019","Singapore",351428,3514398,9.99928992567468
"1909","Mussels","2019","Solomon Islands",1286,14366,11.1700777604977
"1910","Mussels","2019","South Africa",1523,85535,56.1590019697965
"1911","Mussels","2019","South Korea",1469677,22634785,15.4020346851723
"1912","Mussels","2019","Spain",1250158,13230909,10.5844906163861
"1913","Mussels","2019","Sweden",125125,1260587,10.0783388611389
"1914","Mussels","2019","Switzerland",48950,779636,15.9311464759959
"1915","Mussels","2019","Taiwan",762452,7051136,9.24821731728686
"1916","Mussels","2019","Thailand",2420566,22412983,9.26084418272421
"1917","Mussels","2019","Tonga",7595,80297,10.5731178406847
"1918","Mussels","2019","Turkey",1000,36525,36.53
"1919","Mussels","2019","Tuvalu",300,3235,10.78
"1920","Mussels","2019","Ukraine",7082,62149,8.77458627506354
"1921","Mussels","2019","United Arab Emirates",812092,7931595,9.76910630815228
"1922","Mussels","2019","United Kingdom",583671,8634309,14.7943456844695
"1923","Mussels","2019","United States",8535120,95027026,11.1327338080777
"1924","Mussels","2019","Uruguay",2797,20070,7.1751698248123
"1925","Mussels","2019","Vanuatu",2884,27142,9.41117891816921
"1926","Mussels","2019","Vietnam",214418,2072641,9.66335097799625
"1927","Mussels","2019","Wallis & Futuna",1728,15228,8.81388888888889
"1928","Mussels","2020","American Samoa",14110,130792,9.26883061658398
"1929","Mussels","2020","Australia",2275155,18067047,7.9422303095833
"1930","Mussels","2020","Austria",30840,295018,9.56525291828794
"1931","Mussels","2020","Bahrain",22032,256676,11.65
"1932","Mussels","2020","Belarus",6000,50719,8.45
"1933","Mussels","2020","Belgium",324838,3452069,10.6290069511572
"1934","Mussels","2020","Brunei",24113,245326,10.1778364367768
"1935","Mussels","2020","Canada",1084281,10726477,9.89473788621216
"1936","Mussels","2020","China",8398161,59086321,7.0367593810121
"1937","Mussels","2020","Colombia",29288,280521,9.57920035509424
"1938","Mussels","2020","Cook Islands",3452,29677,8.59969293163383
"1939","Mussels","2020","Cyprus",65749,629800,9.57696953565834
"1940","Mussels","2020","Czech Republic",19200,190454,9.92
"1941","Mussels","2020","Denmark",159854,1773504,11.0967378983322
"1942","Mussels","2020","Dominican Republic",21457,215284,10.03
"1943","Mussels","2020","Fiji",9861,95340,9.66920697698002
"1944","Mussels","2020","France",410055,4256368,10.3789512138616
"1945","Mussels","2020","French Polynesia",111778,675365,6.04215802751883
"1946","Mussels","2020","Germany",665064,11673309,17.5547468213585
"1947","Mussels","2020","Greece",40056,336820,8.41006590772918
"1948","Mussels","2020","Guam",100950,1069009,10.5866313026251
"1949","Mussels","2020","Honduras",8709,89965,10.33
"1950","Mussels","2020","Hong Kong",918311,8485670,9.24043293611859
"1951","Mussels","2020","Hungary",1600,138790,86.74
"1952","Mussels","2020","India",28956,321571,11.1045987014781
"1953","Mussels","2020","Indonesia",9048,99642,11.01
"1954","Mussels","2020","Israel",90960,877839,9.65
"1955","Mussels","2020","Italy",74993,758641,10.119209792914
"1956","Mussels","2020","Jamaica",8419,83565,9.93
"1957","Mussels","2020","Japan",489044,5826053,11.911411181816
"1958","Mussels","2020","Kiribati",216,2284,10.5733333333333
"1959","Mussels","2020","Kuwait",118128,1222084,10.3443820262766
"1960","Mussels","2020","Lebanon",2000,121291,60.65
"1961","Mussels","2020","Malaysia",90440,1151869,12.736718708536
"1962","Mussels","2020","Marshall Islands",540,4873,9.02444444444445
"1963","Mussels","2020","Mauritius",18017,175248,9.73011322639729
"1964","Mussels","2020","Mexico",97990,828389,8.45214409633636
"1965","Mussels","2020","Micronesia",960,9850,10.26
"1966","Mussels","2020","Myanmar",9432,111175,11.79
"1967","Mussels","2020","Netherlands",373070,3762339,10.08471595143
"1968","Mussels","2020","New Caledonia",70876,471137,6.64700674417292
"1969","Mussels","2020","Niue",352,9099,25.8529545454545
"1970","Mussels","2020","Northern Mariana Islands",45210,500889,11.0755806237558
"1971","Mussels","2020","Palau",1680,13035,7.76142857142857
"1972","Mussels","2020","Papua New Guinea",9489,108547,11.4429539466751
"1973","Mussels","2020","Philippines",48484,528772,10.9061768830955
"1974","Mussels","2020","Poland",3060,36028,11.7758823529412
"1975","Mussels","2020","Portugal",297895,2973069,9.97936648819215
"1976","Mussels","2020","Qatar",8964,90943,10.15
"1977","Mussels","2020","Russia",1342093,13374090,9.96443715152378
"1978","Mussels","2020","Réunion",4475,44664,9.98
"1979","Mussels","2020","Samoa",10276,96446,9.38817827948618
"1980","Mussels","2020","Saudi Arabia",169674,1725432,10.1709909591334
"1981","Mussels","2020","Serbia",200,12528,62.64
"1982","Mussels","2020","Singapore",251701,2370795,9.42267400606275
"1983","Mussels","2020","Solomon Islands",1128,12367,10.9657446808511
"1984","Mussels","2020","South Africa",2150,141618,65.87
"1985","Mussels","2020","South Korea",1235595,27558259,22.3012481678867
"1986","Mussels","2020","Spain",1002444,10818416,10.7897894246462
"1987","Mussels","2020","Sweden",71807,688642,9.59401646079073
"1988","Mussels","2020","Switzerland",56449,1160306,20.5514363407678
"1989","Mussels","2020","Taiwan",341719,3154004,9.23004143755542
"1990","Mussels","2020","Thailand",1503032,15698454,10.4459532797705
"1991","Mussels","2020","Tonga",16242,164751,10.1427902967615
"1992","Mussels","2020","Tuvalu",1200,14784,12.32
"1993","Mussels","2020","Ukraine",27936,243011,8.69806343069874
"1994","Mussels","2020","United Arab Emirates",607555,6081443,10.0121229353721
"1995","Mussels","2020","United Kingdom",379600,7568875,19.937439910432
"1996","Mussels","2020","United States",7303553,97889634,13.4054871375617
"1997","Mussels","2020","Uruguay",940,5744,6.11
"1998","Mussels","2020","Vanuatu",1945,18468,9.49913624678663
"1999","Mussels","2020","Vietnam",102808,1013613,9.86254007470236
"2000","Mussels","2020","Wallis & Futuna",1614,15983,9.90185873605948
"2001","Mussels","2021","American Samoa",6960,83588,12.0094827586207
